236,-34.3576,17.953
237,-34.4682,17.784
238,-34.5784,17.616
239,-34.6889,17.447
240,-34.7994,17.279
241,-34.91,17.11
242,-35.0205,16.941
243,-35.1308,16.772
244,-35.2409,16.604
245,-35.3513,16.436
246,-35.4619,16.267
247,-35.5725,16.098
248,-35.6831,15.929
249,-35.7934,15.76
250,-35.9035,15.592
251,-36.0136,15.424
252,-36.1238,15.256
253,-36.2338,15.088
254,-36.3439,14.92
255,-36.4542,14.751
256,-36.5643,14.583
257,-36.6745,14.415
258,-36.7847,14.246
259,-36.8948,14.078
260,-37.0048,13.91
261,-37.1148,13.742
262,-37.2248,13.574
263,-37.3347,13.406
264,-37.4447,13.238
265,-37.5547,13.07
266,-37.6647,12.902
267,-37.7748,12.734
268,-37.8847,12.566
269,-37.9945,12.398
270,-38.1045,12.23
271,-38.2145,12.063
272,-38.3243,11.895
273,-38.4343,11.727
274,-38.5441,11.559
275,-38.654,11.391
276,-38.7638,11.224
277,-38.8737,11.056
278,-38.9837,10.888
279,-39.0935,10.72
280,-39.2035,10.552
281,-39.3134,10.384
282,-39.4234,10.216
283,-39.5333,10.048
284,-39.6434,9.88
285,-39.7532,9.713
286,-39.8632,9.545
287,-39.9733,9.377
288,-40.0831,9.209
289,-40.1929,9.041
290,-40.303,8.873
291,-40.4132,8.705
292,-40.5232,8.537
293,-40.6334,8.369
294,-40.7435,8.201
295,-40.8537,8.032
296,-40.9638,7.864
297,-41.0742,7.696
298,-41.1846,7.527
299,-41.2949,7.359
300,-41.4052,7.19
301,-41.5156,7.022
302,-41.6257,6.854
303,-41.736,6.685
304,-41.8463,6.517
305,-41.9565,6.348
306,-42.067,6.18
307,-42.1771,6.012
308,-42.2872,5.844
309,-42.3979,5.674
310,-42.5084,5.506
311,-42.6186,5.337
312,-42.729,5.169
313,-42.8396,5
314,-42.9503,4.831
315,-43.061,4.662
316,-43.1715,4.493
317,-43.2819,4.325
318,-43.3927,4.155
319,-43.503,3.987
320,-43.6138,3.818
321,-43.7248,3.648
322,-43.8351,3.48
323,-43.9456,3.311
324,-44.0561,3.142
325,-44.1665,2.974
326,-44.277,2.805
327,-44.3872,2.637
328,-44.4982,2.467
329,-44.609,2.298
330,-44.7194,2.13
331,-44.8305,1.96
332,-44.9411,1.791
333,-45.0523,1.621
334,-45.1629,1.452
335,-45.274,1.283
336,-45.3844,1.114
337,-45.4952,0.945
338,-45.6064,0.775
339,-45.7167,0.607
340,-45.8275,0.438
341,-45.9393,0.268
342,-46.0502,0.101
343,-46.161,-0.067
344,-46.272,-0.235
345,-46.3827,-0.403
346,-46.4935,-0.571
347,-46.604,-0.738
348,-46.7149,-0.905
349,-46.8259,-1.073
350,-46.9372,-1.241
351,-47.0481,-1.409
352,-47.1591,-1.576
353,-47.2709,-1.745
354,-47.3813,-1.914
355,-47.4854,-2.086
356,-47.5843,-2.261
357,-47.6766,-2.44
358,-47.7617,-2.624
359,-47.839,-2.81
360,-47.91,-2.998
361,-47.9732,-3.189
362,-48.0299,-3.382
363,-48.0795,-3.578
364,-48.1217,-3.775
365,-48.1557,-3.974
366,-48.1827,-4.174
367,-48.2021,-4.374
368,-48.214,-4.574
369,-48.2179,-4.776
370,-48.2146,-4.978
371,-48.2039,-5.18
372,-48.1853,-5.381
373,-48.1594,-5.58
374,-48.1259,-5.778
375,-48.0843,-5.976
376,-48.0356,-6.172
377,-47.9805,-6.366
378,-47.9173,-6.557
379,-47.8472,-6.745
380,-47.7701,-6.932
381,-47.6855,-7.115
382,-47.5938,-7.296
383,-47.496,-7.472
384,-47.3923,-7.645
385,-47.2785,-7.81
386,-47.1537,-7.969
387,-47.0292,-8.127
388,-46.9044,-8.286
389,-46.7799,-8.444
390,-46.6552,-8.602
391,-46.53,-8.761
392,-46.4053,-8.92
393,-46.2809,-9.078
394,-46.1561,-9.236
395,-46.0314,-9.394
396,-45.9067,-9.553
397,-45.7822,-9.711
398,-45.6577,-9.869
399,-45.5334,-10.027
400,-45.4091,-10.185
401,-45.2849,-10.343
402,-45.1609,-10.5
403,-45.0367,-10.658
404,-44.9128,-10.816
405,-44.7887,-10.973
406,-44.6647,-11.131
407,-44.5405,-11.288
408,-44.4165,-11.446
409,-44.2923,-11.603
410,-44.1678,-11.761
411,-44.0433,-11.919
412,-43.9191,-12.077
413,-43.7948,-12.235
414,-43.6704,-12.393
415,-43.546,-12.551
416,-43.4216,-12.709
417,-43.2966,-12.867
418,-43.1721,-13.025
419,-43.0472,-13.184
420,-42.9227,-13.342
421,-42.7973,-13.501
422,-42.6727,-13.659
423,-42.5471,-13.819
424,-42.4224,-13.977
425,-42.289,-14.128
426,-42.1419,-14.266
427,-41.9843,-14.391
428,-41.8173,-14.503
429,-41.642,-14.6
430,-41.458,-14.682
431,-41.269,-14.748
432,-41.0754,-14.8
433,-40.8783,-14.835
434,-40.679,-14.853
435,-40.4773,-14.855
436,-40.2767,-14.84
437,-40.0784,-14.808
438,-39.8836,-14.76
439,-39.6932,-14.697
440,-39.508,-14.617
441,-39.331,-14.523
442,-39.1629,-14.413
443,-39.003,-14.291
444,-38.8544,-14.157
445,-38.718,-14.008
446,-38.605,-13.841
447,-38.4918,-13.674
448,-38.3786,-13.506
449,-38.2656,-13.339
450,-38.1527,-13.172
451,-38.0391,-13.004
452,-37.926,-12.837
453,-37.8123,-12.669
454,-37.6994,-12.502
455,-37.5862,-12.334
456,-37.473,-12.167
457,-37.36,-12
458,-37.2471,-11.833
459,-37.1339,-11.665
460,-37.0213,-11.499
461,-36.9085,-11.332
462,-36.796,-11.165
463,-36.683,-10.998
464,-36.5699,-10.831
465,-36.4569,-10.664
466,-36.3442,-10.497
467,-36.2315,-10.331
468,-36.119,-10.164
469,-36.0064,-9.998
470,-35.8935,-9.831
471,-35.7807,-9.664
472,-35.6683,-9.497
473,-35.5556,-9.331
474,-35.4432,-9.165
475,-35.3304,-8.998
476,-35.2178,-8.831
477,-35.1054,-8.665
478,-34.9928,-8.498
479,-34.8804,-8.332
480,-34.7678,-8.166
481,-34.6552,-7.999
482,-34.5427,-7.833
483,-34.4304,-7.666
484,-34.318,-7.5
485,-34.2055,-7.334
486,-34.0933,-7.168
487,-33.9809,-7.002
488,-33.8685,-6.836
489,-33.7562,-6.67
490,-33.6439,-6.503
491,-33.5315,-6.337
492,-33.419,-6.171
493,-33.3064,-6.004
494,-33.1938,-5.838
495,-33.0814,-5.672
496,-32.9689,-5.505
497,-32.8565,-5.339
498,-32.744,-5.173
499,-32.6314,-5.006
500,-32.5187,-4.84
501,-32.4062,-4.673
502,-32.2935,-4.507
503,-32.181,-4.34
504,-32.0684,-4.174
505,-31.9556,-4.007
506,-31.8429,-3.841
507,-31.7299,-3.674
508,-31.617,-3.507
509,-31.5044,-3.34
510,-31.3919,-3.174
511,-31.2787,-3.006
512,-31.1659,-2.84
513,-31.053,-2.673
514,-30.9402,-2.506
515,-30.8268,-2.338
516,-30.7138,-2.171
517,-30.6005,-2.004
518,-30.4871,-1.836
519,-30.3738,-1.668
520,-30.2607,-1.501
521,-30.1478,-1.334
522,-30.0345,-1.167
523,-29.9208,-0.999
524,-29.8078,-0.832
525,-29.6945,-0.664
526,-29.5812,-0.497
527,-29.4679,-0.329
528,-29.354,-0.162
529,-29.2317,0
530,-29.1071,0.158
531,-28.9801,0.313
532,-28.8505,0.467
533,-28.7188,0.618
534,-28.5851,0.769
535,-28.4491,0.918
536,-28.3115,1.064
537,-28.1711,1.208
538,-28.0286,1.35
539,-27.8838,1.491
540,-27.7374,1.629
541,-27.5896,1.765
542,-27.4401,1.899
543,-27.2886,2.03
544,-27.1347,2.16
545,-26.9787,2.287
546,-26.8208,2.413
547,-26.6623,2.536
548,-26.5016,2.656
549,-26.3393,2.774
550,-26.1745,2.89
551,-26.009,3.004
552,-25.8414,3.115
553,-25.6729,3.224
554,-25.5028,3.33
555,-25.3308,3.433
556,-25.1573,3.535
557,-24.9822,3.634
558,-24.8058,3.73
559,-24.6287,3.824
560,-24.4501,3.915
561,-24.269,4.004
562,-24.0873,4.091
563,-23.9049,4.174
564,-23.7216,4.255
565,-23.5367,4.334
566,-23.3505,4.409
567,-23.1623,4.483
568,-22.9738,4.554
569,-22.7851,4.621
570,-22.5954,4.686
571,-22.4049,4.748
572,-22.2126,4.808
573,-22.019,4.865
574,-21.8259,4.919
575,-21.632,4.97
576,-21.4377,5.018
577,-21.2427,5.064
578,-21.0469,5.107
579,-20.8493,5.148
580,-20.6524,5.185
581,-20.4551,5.22
582,-20.2571,5.251
583,-20.058,5.28
584,-19.8592,5.306
585,-19.6603,5.33
586,-19.4612,5.35
587,-19.2616,5.367
588,-19.0612,5.382
589,-18.86,5.395
590,-18.6592,5.404
591,-18.4585,5.409
592,-18.2585,5.413
593,-18.0582,5.413
594,-17.8572,5.411
595,-17.6571,5.406
596,-17.4562,5.398
597,-17.2556,5.387
598,-17.0559,5.373
599,-16.8557,5.356
600,-16.656,5.338
601,-16.4566,5.315
602,-16.2578,5.289
603,-16.0598,5.261
604,-15.8615,5.231
605,-15.6631,5.198
606,-15.4661,5.161
607,-15.269,5.122
608,-15.0734,5.08
609,-14.878,5.035
610,-14.6828,4.987
611,-14.4881,4.937
612,-14.292,4.884
613,-14.0987,4.827
614,-13.9068,4.768
615,-13.7163,4.707
616,-13.5256,4.643
617,-13.3363,4.576
618,-13.1472,4.507
619,-12.9596,4.434
620,-12.7739,4.359
621,-12.5891,4.282
622,-12.4047,4.202
623,-12.2215,4.12
624,-12.0391,4.034
625,-11.859,3.945
626,-11.6804,3.855
627,-11.5025,3.762
628,-11.3255,3.667
629,-11.1494,3.569
630,-10.976,3.468
631,-10.8035,3.364
632,-10.6332,3.259
633,-10.4638,3.152
634,-10.2951,3.041
635,-10.1287,2.929
636,-9.9638,2.813
637,-9.8012,2.695
638,-9.6401,2.575
639,-9.4797,2.453
640,-9.3216,2.33
641,-9.1744,2.193
642,-9.0399,2.044
643,-8.9105,1.89
644,-8.7876,1.731
645,-8.6707,1.566
646,-8.5599,1.398
647,-8.4562,1.226
648,-8.359,1.05
649,-8.2681,0.871
650,-8.1838,0.686
651,-8.1073,0.499
652,-8.0379,0.311
653,-7.9755,0.12
654,-7.9205,-0.074
655,-7.8724,-0.271
656,-7.8324,-0.469
657,-7.8002,-0.668
658,-7.7748,-0.867
659,-7.7573,-1.067
660,-7.748,-1.269
661,-7.7462,-1.472
662,-7.7519,-1.674
663,-7.7654,-1.875
664,-7.7861,-2.075
665,-7.8151,-2.274
666,-7.8512,-2.473
667,-7.8956,-2.67
668,-7.9464,-2.865
669,-8.0052,-3.057
670,-8.0711,-3.248
671,-8.1445,-3.436
672,-8.2357,-3.615
673,-8.3281,-3.795
674,-8.4209,-3.976
675,-8.5134,-4.157
676,-8.6055,-4.336
677,-8.6979,-4.516
678,-8.7907,-4.697
679,-8.883,-4.877
680,-8.9755,-5.057
681,-9.0681,-5.238
682,-9.1602,-5.417
683,-9.2523,-5.596
684,-9.3444,-5.776
685,-9.4365,-5.956
686,-9.5285,-6.135
687,-9.6211,-6.315
688,-9.7135,-6.495
689,-9.8056,-6.675
690,-9.898,-6.855
691,-9.9901,-7.034
692,-10.0823,-7.214
693,-10.1747,-7.394
694,-10.267,-7.574
695,-10.3593,-7.754
696,-10.4514,-7.933
697,-10.5433,-8.112
698,-10.6354,-8.292
699,-10.7276,-8.472
700,-10.8199,-8.651
701,-10.912,-8.831
702,-11.004,-9.01
703,-11.0961,-9.19
704,-11.1882,-9.369
705,-11.2802,-9.549
706,-11.372,-9.727
707,-11.4639,-9.906
708,-11.5557,-10.085
709,-11.6476,-10.265
710,-11.7396,-10.444
711,-11.8313,-10.623
712,-11.9231,-10.801
713,-12.0148,-10.98
714,-12.1064,-11.159
715,-12.1983,-11.338
716,-12.2901,-11.517
717,-12.3817,-11.695
718,-12.4733,-11.874
719,-12.5649,-12.052
720,-12.6566,-12.231
721,-12.7482,-12.409
722,-12.8399,-12.588
723,-12.9316,-12.767
724,-13.0231,-12.945
725,-13.1147,-13.124
726,-13.2063,-13.302
727,-13.298,-13.481
728,-13.3897,-13.659
729,-13.4813,-13.838
730,-13.573,-14.017
731,-13.6646,-14.195
732,-13.7561,-14.373
733,-13.8476,-14.552
734,-13.9393,-14.73
735,-14.0311,-14.909
736,-14.1228,-15.088
737,-14.2144,-15.266
738,-14.306,-15.445
739,-14.3978,-15.623
740,-14.4895,-15.802
741,-14.5813,-15.981
742,-14.6732,-16.16
743,-14.7649,-16.339
744,-14.8565,-16.517
745,-14.9482,-16.696
746,-15.0399,-16.874
747,-15.1316,-17.053
748,-15.2236,-17.232
749,-15.3154,-17.411
750,-15.4075,-17.591
751,-15.4993,-17.77
752,-15.5912,-17.949
753,-15.683,-18.127
754,-15.775,-18.307
755,-15.867,-18.486
756,-15.9589,-18.665
757,-16.0511,-18.845
758,-16.143,-19.024
759,-16.2349,-19.203
760,-16.3268,-19.382
761,-16.419,-19.561
762,-16.511,-19.741
763,-16.6032,-19.92
764,-16.6955,-20.1
765,-16.7879,-20.28
766,-16.8802,-20.46
767,-16.9724,-20.639
768,-17.0644,-20.819
769,-17.1568,-20.999
770,-17.2487,-21.178
771,-17.341,-21.357
772,-17.4334,-21.538
773,-17.5259,-21.718
774,-17.6186,-21.898
775,-17.7112,-22.079
776,-17.8039,-22.259
777,-17.8964,-22.44
778,-17.9888,-22.62
779,-18.081,-22.799
780,-18.1737,-22.98
781,-18.2662,-23.16
782,-18.3582,-23.339
783,-18.4508,-23.52
784,-18.5428,-23.699
785,-18.6353,-23.879
786,-18.728,-24.06
